@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature33 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1200 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1281 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.031802,0,0.007092,0.010638,0,0.003546,0.014184,0,0,0.256478,0.256540,0.287366,0
0,0,0,0,0.010309,0,0,0,0,0,0.358564,0.376151,0.433989,1
0,0.019337,0,0.00277,0.01108,0,0.00831,0,0,0,0.398763,0.424589,0.495440,0
0.008117,0.001623,0,0,0.001626,0,0,0,0,0,0.578721,0.623354,0.734412,0
0,0.011765,0,0,0.011905,0,0.011905,0,0,0,0.407363,0.425447,0.493325,0
0,0.015936,0,0,0,0,0.004,0.004,0,0,0.271375,0.279413,0.314247,0
0,0.020619,0,0,0,0,0,0,0,0,0.549131,0.589627,0.691503,0
0,0.014327,0,0,0.005747,0,0.005747,0,0,0,0.509307,0.543739,0.635984,0
0,0.004494,0,0,0,0,0.002252,0,0,0,0.773478,0.834919,0.987846,0
0,0,0,0,0,0,0,0,0,0,0.622655,0.671407,0.789181,0
0,0.042969,0,0.003922,0.003922,0,0,0.019608,0,0,0.244393,0.249090,0.276265,0
0,0,0,0,0,0,0,0,0,0,0.319256,0.335280,0.380985,0
0.00409,0.01227,0,0,0.006148,0,0.002049,0.002049,0,0,0.355283,0.377267,0.434105,0
0,0.002336,0,0,0.002342,0,0.002342,0,0,0,0.747859,0.806575,0.953270,0
0,0,0,0,0.023529,0,0,0,0,0,0.528098,0.559142,0.655972,0
0,0.020325,0,0,0.004082,0,0.008163,0,0,0,0.213185,0.212266,0.229920,0
0,0,0,0,0.053571,0,0,0,0,0,0.294777,0.304620,0.348118,0
0.007538,0.005025,0,0,0.005038,0,0.002519,0,0,0,0.465954,0.499628,0.587839,0
0,0.006472,0,0.001621,0,0,0.003241,0,0,0,0.703505,0.759621,0.896968,0
0,0.022222,0,0,0.011236,0,0.022472,0,0,0,0.599061,0.631338,0.741299,0
0,0.023881,0,0,0.011976,0,0,0.002994,0,0,0.327138,0.338704,0.388175,0
0,0,0,0,0,0,0,0,0,0,0.305057,0.322716,0.373502,0
0,0,0,0,0,0,0,0,0,0,0.462514,0.495342,0.579972,0
0,0.003933,0,0,0.001969,0,0.000984,0.001969,0,0,0.707720,0.764182,0.903723,2
0,0.011364,0,0.011494,0.022989,0,0,0,0,0,0.571239,0.604079,0.710228,0
0,0.016064,0,0.004032,0.008065,0,0,0.004032,0,0,0.251880,0.261783,0.298510,0
0,0,0,0,0.016129,0,0,0,0,0,0.414138,0.440374,0.507491,0
0,0.012526,0,0.002092,0.006276,0,0.004184,0.002092,0,0,0.498947,0.534483,0.628786,0
0.017383,0,0,0,0,0,0,0,0,0,0.251160,0.273959,0.316295,1
0.044944,0,0,0,0,0,0,0,0,0,0.031047,0.040994,0.031155,0
0.013201,0,0,0,0,0,0,0,0,0,0.045350,0.059878,0.045722,0
0.123077,0.015385,0,0,0,0,0,0,0,0,0.058144,0.058828,0.054488,0
0.031088,0.010363,0.002597,0,0.007792,0.002597,0.005195,0,0,0,0.302786,0.325936,0.376588,1
0.006783,0.003876,0,0,0.00194,0,0,0.00097,0,0.00097,0.609355,0.657763,0.776145,2
0.02439,0.012195,0,0,0,0,0,0,0,0,0.410273,0.439680,0.512875,0
0.002994,0.017964,0,0,0.006006,0,0.006006,0.003003,0,0,0.148158,0.151310,0.158083,0
0.024096,0,0.012195,0,0,0,0,0,0,0,0.160055,0.170086,0.186228,1
0.035484,0,0,0,0.003236,0,0,0,0,0,0.241985,0.262853,0.298455,0
0.0125,0.0025,0,0.001252,0,0,0.001252,0.001252,0,0,0.549112,0.593586,0.699535,1
0,0.033333,0,0.011236,0,0,0,0,0,0,0.564578,0.604798,0.706353,0
0.008264,0.004132,0,0,0,0,0,0,0,0,0.118363,0.128956,0.130037,1
0,0,0,0,0.016949,0,0,0,0,0,0.407194,0.428734,0.495330,0
0,0.008883,0,0,0.006353,0,0.001271,0.002541,0,0,0.610744,0.656197,0.772853,0
0.002299,0,0,0,0.002304,0,0,0,0,0,0.690915,0.746319,0.881220,0
0,0,0,0,0.021277,0,0,0,0,0,0.329491,0.348906,0.405077,0
0,0.018293,0,0,0.009174,0,0,0.003058,0,0,0.262713,0.269177,0.297174,0
0,0,0,0,0.018519,0,0,0,0,0,0.304121,0.319196,0.360854,0
0,0.014577,0,0.002924,0.002924,0,0.002924,0.005848,0,0,0.553410,0.594023,0.697120,0
0.017002,0.001546,0.001548,0,0,0,0.001548,0,0,0,0.531185,0.573911,0.675580,0
0,0.0125,0,0.012658,0,0,0,0,0,0,0.504284,0.538924,0.632543,0
0,0.014493,0,0.003636,0.010909,0,0.003636,0.003636,0,0,0.244333,0.250285,0.280211,0
0,0,0,0,0.016949,0,0,0,0,0,0.307446,0.309730,0.351261,0
0.00361,0.01444,0,0.007246,0.003623,0,0,0.007246,0,0,0.363945,0.387506,0.448946,0
0,0.004751,0,0.002381,0,0,0,0.002381,0,0,0.755154,0.816636,0.966690,0
0,0.012658,0,0,0,0,0.012821,0,0,0,0.524711,0.555053,0.648899,0
0,0.014599,0,0,0.003663,0,0.007326,0,0,0,0.242051,0.247035,0.273874,0
0,0,0,0,0.016949,0,0,0,0,0,0.393653,0.416048,0.487503,2
0,0,0,0,0.002703,0,0,0,0,0,0.408542,0.440020,0.513429,0
0,0.011895,0,0.003401,0.001701,0,0.004252,0.004252,0,0,0.675753,0.727865,0.859659,1
0,0.027778,0,0.018692,0.009346,0,0,0.009346,0,0,0.487263,0.519553,0.610434,2
0.015101,0.005034,0,0,0.003361,0,0.003361,0,0,0,0.323895,0.342125,0.396430,2
0,0.018182,0,0,0.018519,0,0,0,0,0,0.220780,0.216965,0.239264,0
0,0.020833,0,0.00597,0.01194,0,0.008955,0.00597,0,0,0.441663,0.470437,0.550269,0
0.019824,0.002203,0.002208,0,0,0,0.002208,0,0,0,0.446508,0.482237,0.564713,0
0.045977,0.011494,0,0,0.034884,0,0.011628,0,0,0,0.350013,0.357386,0.413199,0
0.006061,0.009091,0,0,0.00304,0,0,0,0,0,0.287049,0.299781,0.338642,0
0,0,0,0,0,0,0,0,0,0,0.154401,0.157486,0.166718,0
0,0.01002,0,0.002008,0.004016,0,0.004016,0.004016,0,0,0.583902,0.628919,0.739988,0
0,0,0,0,0,0,0,0,0,0,0.755887,0.817124,0.966201,0
0,0.024691,0,0,0.025,0,0.025,0,0,0,0.541850,0.573299,0.673411,0
0,0.030172,0,0.008658,0.004329,0,0.004329,0.008658,0,0,0.199240,0.197611,0.211385,0
0,0,0,0,0.04,0,0,0,0,0,0.206370,0.210195,0.228877,0
0.009804,0.007353,0,0.002457,0.007371,0,0.002457,0.002457,0,0,0.434285,0.465030,0.544716,0
0.008097,0.002024,0,0,0,0,0,0,0,0,0.652856,0.705296,0.833415,0
0.029126,0.009709,0,0,0,0,0.009804,0,0,0,0.334681,0.357560,0.412646,0
0.003436,0.013746,0,0,0.017241,0,0,0.006897,0,0,0.208326,0.205346,0.225019,0
0,0,0,0,0.009804,0,0,0,0,0,0.441047,0.473386,0.552041,2
0,0.019608,0,0,0.011811,0,0.011811,0,0,0,0.336323,0.358103,0.414318,0
0,0,0,0,0,0,0,0,0,0,0.761490,0.823466,0.974497,0
0,0,0,0,0.025974,0,0,0,0,0,0.452313,0.479137,0.559164,0
0,0.008621,0,0,0.008658,0,0,0,0,0,0.245478,0.248239,0.271814,0
0,0,0,0,0,0,0,0,0,0,0.089168,0.088738,0.084309,0
0,0.003704,0,0,0.007435,0,0,0,0,0,0.490716,0.526852,0.617697,0
0.00159,0,0,0,0,0,0,0,0,0,0.612952,0.661612,0.780037,0
0,0.011765,0,0,0,0,0,0,0,0,0.431229,0.450174,0.525362,0
0,0.022222,0,0,0.026786,0,0.008929,0.004464,0,0,0.192163,0.187174,0.204175,0
0,0.021277,0,0,0,0,0,0,0,0,0.370263,0.392924,0.454203,0
0,0.027778,0,0.007968,0.007968,0,0.003984,0.007968,0,0,0.481033,0.514391,0.600402,0
0,0.008571,0,0,0,0,0,0.002865,0,0,0.804030,0.868518,1.028361,0
0,0,0,0,0.026316,0,0,0,0,0,0.508179,0.540119,0.633586,0
0,0.010169,0,0.003401,0.006803,0,0.006803,0.003401,0,0,0.282010,0.285282,0.317710,1
0,0.02,0,0,0,0,0,0,0,0,0.373974,0.397062,0.455463,2
0,0,0,0,0.002625,0,0,0,0,0,0.509278,0.543904,0.635598,1
0.003521,0.005282,0.001764,0.001764,0.003527,0,0,0.001764,0,0,0.574673,0.619576,0.731307,1
0,0.044944,0,0,0.045455,0,0.011364,0.011364,0,0,0.343283,0.356003,0.414555,0
0.012712,0.004237,0,0,0,0,0,0,0,0,0.128014,0.138540,0.141316,0
0,0.032787,0,0,0.016667,0,0,0.016667,0,0,0.202523,0.210477,0.234686,0
0.00339,0.013559,0,0.003401,0,0,0.003401,0.003401,0,0,0.344818,0.374540,0.435209,0
0,0,0,0,0,0,0,0,0,0,0.746042,0.806592,0.954247,0
0,0.011494,0,0,0,0,0.011628,0,0,0,0.359454,0.370383,0.425835,0
0,0.022222,0,0,0.007435,0,0.011152,0,0,0,0.199536,0.196569,0.213428,0
0,0,0,0,0,0,0,0,0,0,0.468818,0.500546,0.580831,1
0,0.014245,0,0.005714,0.002857,0,0.005714,0.005714,0,0,0.534436,0.572734,0.672217,2
0,0.003247,0,0,0,0,0.003257,0,0,0,0.790184,0.854045,1.010926,1
0,0.038462,0,0,0,0,0.012987,0,0,0,0.535865,0.565475,0.661069,0
0,0.012862,0,0,0.009677,0,0,0,0,0,0.277231,0.279278,0.310625,2
0,0.058824,0,0.02,0,0,0.02,0.02,0,0,0.343536,0.346726,0.396236,0
0,0.013055,0,0,0.007853,0,0.007853,0,0,0,0.510795,0.547737,0.642765,1
0,0.006667,0,0,0.003339,0,0.001669,0.001669,0,0,0.752863,0.811825,0.960342,2
0,0.022472,0,0,0,0,0,0,0,0,0.558101,0.590808,0.692063,1
0,0.02509,0,0.003597,0.010791,0,0,0.003597,0,0,0.172697,0.171100,0.180615,1
0,0,0,0,0.017241,0,0,0,0,0,0.323301,0.338481,0.391400,2
0,0.002415,0,0.002421,0.002421,0,0.002421,0,0,0,0.357110,0.382148,0.447439,1
0.009642,0,0,0,0,0,0,0,0,0,0.572511,0.618687,0.729441,0
0,0.025641,0,0.025974,0,0,0.012987,0,0,0,0.575270,0.610328,0.714067,0
0,0.010791,0,0,0,0,0.01083,0,0,0.00361,0.278320,0.278712,0.313266,2
0.103448,0.034483,0,0,0,0,0,0.017544,0,0,0.086926,0.086980,0.087669,0
0,0.008282,0,0.004149,0.002075,0,0.002075,0.004149,0,0,0.534090,0.574761,0.673933,0
0,0.003708,0,0,0.00495,0,0.001238,0.001238,0,0,0.701970,0.757312,0.895471,2
0,0.022472,0,0,0.011364,0,0,0,0,0,0.564345,0.597330,0.701722,0
0.003521,0.007042,0,0,0,0,0.003534,0,0,0,0.176096,0.180549,0.192187,0
0,0,0,0,0,0,0,0,0,0,0.266547,0.282703,0.316910,0
0,0.005935,0,0,0.005952,0,0.002976,0,0,0,0.516372,0.554314,0.650944,0
0,0.001567,0,0,0,0,0.00157,0,0,0,0.766458,0.828106,0.979847,0
0,0.041096,0,0,0,0,0.027778,0,0,0,0.509415,0.537211,0.627924,0
0,0.020325,0,0,0.004082,0,0.004082,0.004082,0,0,0.204868,0.201305,0.215394,0
0,0.018868,0,0.019231,0.038462,0,0.019231,0,0,0,0.171271,0.169900,0.186024,0
0,0.009677,0,0,0.016181,0,0,0.003236,0,0,0.486211,0.517283,0.604971,0
0,0.002222,0,0.002227,0.002227,0,0.002227,0,0,0,0.678872,0.732192,0.864103,0
0,0.021505,0,0,0.032609,0,0.01087,0,0,0,0.407248,0.426709,0.497352,0
0,0.017621,0,0,0.026549,0,0,0.004425,0,0,0.192165,0.192416,0.206826,0
0,0,0,0,0,0,0,0,0,0,0.413542,0.442473,0.512994,1
0,0,0,0,0,0,0,0,0,0,0.571465,0.615589,0.726220,0
0,0.001208,0,0,0,0,0,0,0,0,0.759827,0.821444,0.971961,0
0,0.011494,0,0,0.011628,0,0.011628,0,0,0,0.564885,0.599348,0.704096,0
0,0.003636,0,0,0.007299,0,0.00365,0,0,0,0.260141,0.257953,0.286153,0
0,0,0,0,0,0,0,0,0,0,0.248206,0.268117,0.301032,1
0,0.003663,0,0,0,0,0,0,0,0,0.364675,0.389191,0.455354,0
0.007508,0.003003,0,0,0,0,0,0.001504,0,0,0.578080,0.623701,0.734340,1
0,0.038462,0,0.019417,0.009709,0,0.009709,0.019417,0,0,0.312133,0.327218,0.377879,0
0,0,0,0,0,0,0,0,0,0,0.252161,0.256646,0.282224,0
0,0.015873,0,0,0,0,0,0,0,0,0.050296,0.049559,0.038808,1
0.025547,0.00365,0,0,0,0,0,0,0,0,0.208580,0.226971,0.252203,0
0.022866,0.001524,0,0,0,0,0,0,0,0,0.417636,0.451695,0.529320,0
0,0,0,0,0.012821,0,0,0,0,0,0.357148,0.380074,0.436569,0
0,0.014925,0,0.003745,0.011236,0,0.007491,0.003745,0,0,0.264274,0.266358,0.295922,0
0,0.030769,0,0,0,0,0,0.015625,0,0,0.471364,0.496521,0.576969,0
0,0.01108,0,0.002778,0.013889,0,0.002778,0.002778,0,0,0.521442,0.557503,0.654931,0
0,0.020701,0,0.001595,0.00319,0,0.001595,0.007974,0,0,0.669496,0.720441,0.850777,0
0,0.012195,0,0,0.012346,0,0.012346,0,0,0,0.559040,0.591645,0.693866,0
0.003546,0.014184,0,0,0.014235,0,0.003559,0,0,0,0.205272,0.206093,0.225088,0
0,0.018182,0,0,0.018519,0,0,0,0,0,0.368968,0.382989,0.441386,1
0,0.007722,0,0,0.007752,0,0.003876,0,0,0,0.325283,0.341210,0.387417,0
0,0.005597,0,0.001869,0.001869,0,0,0.001869,0,0,0.712325,0.767977,0.907788,0
0,0.04,0,0.013514,0.013514,0,0.027027,0,0,0,0.477139,0.501454,0.584108,0
0,0.031373,0,0.003937,0.007874,0,0,0.007874,0,0,0.234944,0.237666,0.263195,0
0,0,0,0,0,0,0,0,0,0,0.335411,0.355171,0.408029,0
0,0.006515,0,0,0.009804,0,0,0,0,0,0.380643,0.405569,0.475394,0
0,0.00316,0,0,0.001582,0,0.001582,0,0,0,0.689617,0.743583,0.878984,0
0,0,0,0,0.040816,0,0,0,0,0,0.575492,0.611953,0.719557,0
0,0.012903,0,0,0,0,0,0.003236,0,0,0.265296,0.274798,0.305017,0
0,0,0,0,0,0,0,0,0,0,0.304619,0.321303,0.365791,0
0,0.024561,0,0,0.014085,0,0.014085,0.003521,0,0,0.398699,0.422992,0.495150,0
0.001942,0.003883,0,0,0,0,0.001946,0,0,0,0.736513,0.794362,0.939194,0
0,0.01087,0,0,0.032967,0,0.010989,0,0,0,0.550236,0.585643,0.688456,0
0,0.021084,0,0,0.006042,0,0.003021,0.003021,0,0,0.252992,0.260200,0.291168,0
0,0,0,0,0,0,0,0,0,0,0.315981,0.329249,0.368049,0
0,0.01194,0,0,0.005988,0,0.005988,0,0,0,0.440905,0.472430,0.552612,1
0.004233,0.003175,0.001059,0,0,0,0,0.001059,0,0,0.646627,0.697753,0.824627,2
0,0.021053,0,0,0,0,0,0,0,0,0.491233,0.522313,0.608987,0
0,0.014134,0,0,0.014184,0,0,0.003546,0,0,0.247766,0.251531,0.279536,1
0,0.012821,0,0,0.025974,0,0,0,0,0,0.435254,0.459333,0.532350,0
0,0.008333,0,0.004184,0,0,0,0.004184,0,0,0.350470,0.373522,0.435365,0
0.00432,0.006479,0,0.004329,0,0,0.002165,0.002165,0,0,0.540018,0.581167,0.684392,0
0,0.012987,0,0,0.013158,0,0,0,0,0,0.491316,0.520825,0.608796,0
0.003774,0.015094,0,0.003788,0.003788,0,0.003788,0.007576,0,0,0.152653,0.155974,0.161618,0
0,0,0,0,0.010526,0,0,0,0,0,0.491141,0.512096,0.595565,1
0,0.021277,0,0.007117,0.003559,0,0.003559,0.007117,0,0,0.362408,0.385409,0.450343,0
0,0,0,0,0.002,0,0,0,0,0,0.707653,0.763541,0.901894,0
0,0.020408,0,0.010309,0.020619,0,0.010309,0.010309,0,0,0.566949,0.600536,0.706328,0
0,0.006431,0,0,0.003226,0,0,0,0,0,0.243026,0.250795,0.278647,0
0,0.034483,0,0,0,0,0,0.017544,0,0,0.205299,0.209061,0.229868,0
0,0.019194,0,0,0.007692,0,0.003846,0.005769,0,0,0.339084,0.362200,0.420802,0
0.009488,0,0,0,0,0,0,0,0,0,0.568537,0.613180,0.721685,0
0,0.037037,0,0,0.037383,0,0.018692,0.009346,0,0,0.512836,0.540291,0.634417,0
0.003344,0.013378,0,0,0.010067,0,0.003356,0.003356,0,0,0.202937,0.211711,0.229969,0
0.012048,0,0,0,0,0,0,0,0,0,0.268565,0.282791,0.319546,1
0.02934,0.002445,0,0,0.002451,0,0,0,0,0,0.174993,0.191204,0.210619,0
0.0075,0.0175,0,0.005013,0,0,0.010025,0.007519,0,0,0.388488,0.418030,0.489254,0
0.076087,0.01087,0,0,0.021978,0,0.010989,0,0,0,0.305288,0.321400,0.370812,0
0,0.01107,0,0,0.007407,0,0.007407,0,0,0,0.192912,0.190955,0.204774,0
0,0.016667,0,0,0,0,0,0,0,0,0.336091,0.347141,0.393401,0
0.008746,0.005831,0,0,0,0,0,0,0,0,0.373892,0.399968,0.465375,0
0.004228,0,0,0,0.002119,0,0,0,0,0,0.682825,0.736509,0.870939,0
0,0.033333,0,0.011236,0.033708,0,0.022472,0.011236,0,0,0.535142,0.567243,0.667722,0
0,0.017007,0,0,0.003413,0,0.003413,0.003413,0,0,0.278030,0.288043,0.323108,0
0,0,0,0,0,0,0,0,0,0,0.293638,0.305039,0.344791,0
0.003745,0.007491,0,0.003759,0.011278,0,0.007519,0,0,0,0.377980,0.403269,0.471433,0
0,0.004594,0,0,0,0,0.001534,0,0,0,0.709992,0.764041,0.902167,1
0,0.022222,0,0,0.022472,0,0.022472,0,0,0,0.540308,0.575917,0.677651,0
0,0.022951,0,0.003289,0,0,0.003289,0.009868,0,0,0.290854,0.302170,0.340525,0
0,0.080645,0,0.016393,0.032787,0,0.016393,0.032787,0,0,0.394767,0.406778,0.469405,0
0,0.013289,0,0,0.01,0,0.013333,0,0,0,0.474275,0.506692,0.594215,0
0,0.009346,0,0.004684,0.002342,0,0.004684,0.002342,0,0,0.679361,0.731174,0.863504,0
0,0.022472,0,0,0.034091,0,0.011364,0,0,0,0.521660,0.548466,0.643870,0
0,0.007407,0,0,0.026022,0,0.003717,0,0,0,0.187891,0.187972,0.201515,0
0,0.02,0,0,0.020408,0,0,0,0,0,0.292218,0.301598,0.341479,0
0,0.005391,0,0,0.006748,0,0.005398,0,0,0,0.605820,0.650910,0.767613,2
0,0,0,0,0,0,0,0,0,0,0.731654,0.787928,0.931034,1
0,0.009804,0,0,0.039604,0,0.009901,0,0,0,0.571749,0.605490,0.712074,0
0,0.003125,0,0,0.003135,0,0,0,0,0,0.265309,0.275335,0.306079,0
0,0.017544,0,0,0.035714,0,0,0,0,0,0.120181,0.116573,0.119286,0
0,0.007782,0,0,0.015625,0,0.007812,0,0,0,0.314129,0.332295,0.386824,0
0.012214,0.001527,0,0,0,0,0,0,0,0,0.699456,0.754673,0.891625,0
0,0.032967,0,0.022222,0.022222,0,0.011111,0,0,0,0.556173,0.587328,0.689157,0
0,0.026022,0,0,0.018657,0,0.003731,0.007463,0,0,0.200933,0.200427,0.214766,0
0,0,0,0,0.04878,0,0,0,0,0,0.171791,0.170069,0.188087,1
0.003195,0.00639,0,0,0,0,0,0,0,0,0.327604,0.348779,0.405039,0
0,0.017032,0,0.002439,0.002439,0,0.014634,0.002439,0,0,0.674573,0.722734,0.852885,0
0,0,0,0,0,0,0,0,0,0,0.538091,0.571106,0.670709,0
0,0.003484,0,0.003497,0.003497,0,0.003497,0,0,0,0.288961,0.300048,0.335835,1
0.038462,0,0,0,0,0,0,0,0,0,0.174612,0.183355,0.193008,0
0.009058,0.014493,0,0.00363,0.010889,0,0.005445,0.001815,0,0,0.527841,0.567069,0.665388,0
0.005263,0.002632,0.002635,0,0.001318,0,0,0.001318,0,0,0.560865,0.605405,0.714020,1
0,0.0125,0,0,0,0,0,0,0,0,0.531324,0.561034,0.656736,0
0,0.005155,0,0,0.010336,0.002584,0,0,0,0,0.230502,0.240937,0.264848,1
0,0.018868,0,0,0.019231,0,0.019231,0,0,0,0.243773,0.238335,0.268807,0
0.006897,0.02069,0,0.00692,0.013841,0,0.00692,0.00692,0,0,0.379540,0.402870,0.467541,0
0,0.002865,0,0,0.002874,0,0,0,0,0,0.746840,0.806894,0.955225,0
0,0.034884,0,0.023529,0.047059,0,0.023529,0.011765,0,0,0.550529,0.583819,0.685672,0
0,0.01773,0,0.003559,0.010676,0,0.003559,0.003559,0,0,0.260934,0.269830,0.300979,0
0.070175,0,0,0,0,0,0,0,0,0,0.132987,0.137185,0.140051,0
0.002762,0.013812,0,0.00554,0.00277,0,0,0.00554,0,0,0.206101,0.222881,0.252329,0
0.020333,0.007394,0,0.001852,0.001852,0,0.001852,0.001852,0,0,0.529163,0.570533,0.671505,1
0,0.025316,0,0,0.012821,0,0.012821,0,0,0,0.462159,0.481255,0.560755,0
0.007782,0.003891,0,0,0.003906,0,0,0,0,0,0.147911,0.150124,0.152996,0
0,0.032787,0,0,0.033333,0,0,0,0,0,0.392957,0.404932,0.463634,0
0,0.009346,0,0,0.004684,0,0.004684,0,0,0,0.541156,0.580511,0.682999,0
0.012784,0.004261,0,0,0.001422,0,0.001422,0.001422,0,0,0.591022,0.638102,0.753070,0
0,0.021277,0,0,0.043011,0,0.010753,0,0,0,0.436448,0.458302,0.535250,0
0,0.009434,0,0,0.009464,0,0,0,0,0,0.225388,0.230689,0.252644,0
0,0.019231,0,0,0,0,0,0,0,0,0.273387,0.273471,0.306581,0
0,0.008949,0,0.002242,0.006726,0,0,0.002242,0,0,0.520344,0.560341,0.658393,0
0,0,0,0,0,0,0,0,0,0,0.720856,0.777470,0.918156,0
0,0.049383,0,0.025,0.0125,0,0.0125,0.025,0,0,0.466077,0.496283,0.579932,0
0.025,0.010714,0,0,0.007168,0,0.003584,0,0,0,0.179161,0.180619,0.188432,0
0,0,0,0,0.014286,0,0,0,0,0,0.402638,0.419132,0.479487,0
0,0.005882,0,0.00295,0.00295,0,0,0.00295,0,0,0.392055,0.419181,0.489647,0
0,0.008389,0,0.001681,0,0,0.008403,0,0,0,0.729237,0.784629,0.927590,0
0,0.012195,0,0,0.012346,0,0,0,0,0,0.495002,0.523506,0.613658,0
0,0.003175,0,0,0.003185,0,0,0,0,0,0.271702,0.280687,0.311677,0
0,0,0,0,0,0,0,0,0,0,0.081379,0.085276,0.076358,0
0,0.018519,0,0,0.018587,0,0,0.007435,0,0,0.296622,0.313640,0.362537,0
0,0.018229,0,0,0,0,0.002611,0.002611,0,0,0.698349,0.749674,0.884526,0
0,0,0,0,0.051282,0,0,0,0,0,0.485430,0.509702,0.597219,0
0.01087,0.003623,0,0,0.007273,0,0,0,0,0,0.129144,0.129882,0.131401,1
0,0.018519,0,0,0.037736,0,0,0,0,0,0.330198,0.341922,0.389872,0
0,0.007273,0,0,0,0,0,0,0,0,0.419464,0.448725,0.524906,0
0,0.013825,0,0,0,0,0.006928,0,0,0,0.737739,0.794050,0.938767,1
0,0.024096,0,0.012195,0.012195,0,0.012195,0.012195,0,0,0.565338,0.599079,0.700331,0
